,0_action,0_amount,0_contract_address,1_action,1_amount,1_contract_address,2_action,2_amount,2_contract_address,3_action,3_amount,3_contract_address,4_action,4_amount,4_contract_address,block_timestamp,event_index,from_,hr,msg_index,to_,tx_id
34,send,161.820904,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,974.439344,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,28.456858,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,161.820904,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-14 08:37:28.970000,1,terra1aqctayulj2556sftrpar6yjf7js90gnc4d08gl,2022-03-14 08:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,90030C9ABBB61C1056EFE78762C49B60F50E35C0270136EB33DAC2510987A56F
35,provide_liquidity,28.1,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.800597,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,4.609111,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-14 09:43:17.327000,1,terra1q8atxdyjvsjx0eztcg2s36797tw6prgmlwf0aa,2022-03-14 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,51ACAC0E1EAADB6B3AD753F8DC29881BCE835452AB8C60F4EE450862C500D507
36,send,27.733244,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,169.153779,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,4.815105,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,27.733244,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-14 09:59:29.652000,1,terra1a0vhpxlsldrcqxhp5au0tw53qz5nnap8htnc95,2022-03-14 09:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,C80C6574F56A1FB1A326B92D298ECB97CA0F50BF882F3786720C8732F3A593E7
37,provide_liquidity,104.333779,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,3.02,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,17.246535,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-14 21:48:45.429000,1,terra1gnttsv8uqtpcrqp7enept6f8ed8wpr9prygtht,2022-03-14 21:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,37B80AF20489B339D1732D7E1678DB843FD9178D4E1844DDF97C07E7E50F1AAD
38,send,623.61685,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,3935.402801,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,104.699999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,623.61685,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-15 01:00:46.363000,1,terra1u59q2z35azqa8qez53sze87ky22wvaeawyphhh,2022-03-15 01:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,0E38B34F21D7DA188BDAEAF86D86D83398AC42D8D673F4333E11CAC119845C89
39,send,70.749424,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,441.451871,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,12.026595,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,70.749424,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-16 15:38:35.011000,1,terra139w7arglcpeegat9uwq7spzvlxzeqq86wy4pll,2022-03-16 15:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,D9BE63C6DA43D6D59FA9ECF4AB627DE75FE62B7504B82E6D08908CEAC4F447A8
40,provide_liquidity,110.217462,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,3.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,17.656191,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 15:21:49.657000,1,terra1c4xdltyk8jnreaxk9g294pfexlxw67ypj3nxe6,2022-03-16 15:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,A61F420E55D6243876F4D828C7F9EC7D8D5007BAF8C62E1276ED5AF6DB432870
41,provide_liquidity,39.040843,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1.169999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.558266,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-18 08:23:54.448000,1,terra1mxvzxwp3eq7p843zs3g0c5dnd5k27t4dy4ne0r,2022-03-18 08:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,24E086B7D3325EB95C3043AC92C6581B34115CA7128C4F9FFE084B6B12D48BD7
42,send,123.882033,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,748.891254,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,21.689923,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,123.882033,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-13 10:23:46.949000,1,terra1vtekzpvj6c6p4m5my8fzg240d0sttktue5m9lj,2022-03-13 10:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E44094E9A1AE4AC1A603190973EDB51241A69125B9D992C5E5B77B63354B80B3
43,send,75.255828,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,454.99149,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,13.174585,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,75.255828,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-13 10:07:13.407000,1,terra1xwkdf7sncetp2zj4f7a79n0emylr9rfyenpxah,2022-03-13 10:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,46E738C8E217D2611B550E2D407C818231CB2FC344B3CD615586C2A9081E3332
44,provide_liquidity,3.820462,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.109999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.630112,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-13 12:08:09.206000,1,terra1vh3ak6l2p0c2636hfau65kmz7elhf8fe68qx5m,2022-03-13 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,DEE314A1DC1962EAB90379851E9E2EFEEE088BF56B984EE861FCC87A2B52CC06
45,send,48.653996,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,294.014281,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,8.521757000000001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,48.653996,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-13 11:19:07.263000,1,terra1xffeuc2ytqp7eaw8p2ymv0hwu5tpnk43f23n9g,2022-03-13 11:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,028F670D91C8B4A76F7B05E6680EAB63BA23A7E1EDC019B104416181D63D94E3
46,provide_liquidity,77.246486,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2.24,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,12.785949,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-13 11:39:56.270000,1,terra193k9f389sx58hxrx0jw05y44r7zlxq4lsu6n7s,2022-03-13 11:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,485F2FDC11E39937EBE78759EB6C6311DD4627B61B194E8B3E297C7137B58483
47,provide_liquidity,542.506681,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,4.19,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,46.231733,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,,,,2022-03-13 12:06:20.117000,1,terra1xq330pe9mttvs70rps7j0uemkvwu09yl8hswyn,2022-03-13 12:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,84ED36622594CC32BBCDC926DDA8FA4C00FCD326BB2538F215DA47491482FAF1
48,provide_liquidity,4748.163977,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,137.68,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,785.901136,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-13 11:37:41.953000,1,terra1rt8zs56st795dttmcmcaj7wlyhg7peyrw898e2,2022-03-13 11:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,520A7C9D0830B82B02E221B6218D6BFB78E5ADF7EA686945E04DEFC4AF2D62FA
49,send,4567.595851,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,27595.191062,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,800.207635,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,4567.595851,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-13 11:48:18.972000,1,terra1up6rqvaj8uyw4rtymcrla2xm02kjg6xp6a9t3p,2022-03-13 11:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,4D1070A235709C331B7B37D603A59DE72D03D125883686D9B1C39ACDD195A0C5
50,provide_liquidity,238.469984,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,6.543699,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,38.376343,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 02:14:35.571000,1,terra193k9f389sx58hxrx0jw05y44r7zlxq4lsu6n7s,2022-03-15 02:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,13C5CF47DDECEC67197303ACF4AA5D168C93C341A97446034B423AEF872564CA
51,provide_liquidity,83.259991,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2.293033,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,13.41617,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 17:39:49.388000,1,terra18z6nnq0tv8depwe6aua9ud0k92emyp8cuq4eu2,2022-03-16 17:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,2DE93E11707E4058579AD8EB55E9EB00AF50FE4F2166C933892D1E851145C1A5
52,provide_liquidity,340.092213,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,10.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,56.630095,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-16 14:34:23.197000,1,terra1ecea8m80ut394xf06xdh6qywl4l88apn43t6lm,2022-03-16 14:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E90BF9180FF479AB07057C695CBBF08D64B07E616993617C302D0FF2E3B4E45E
53,send,19.413468,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,233.951826,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,1.7154690000000001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,19.413468,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-14 11:34:26.242000,1,terra10hxvntznacaaeup6vhc73ssgutpkwf8ksakjt4,2022-03-14 11:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,994CA1AD7E3D1BAFB694C904A990B2675B5349E42D8E38E7F4F9A012DF0D302A
54,send,0.281426,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,1.675463,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,0.050024,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,0.281426,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-13 07:29:30.218000,1,terra1mukkwus0hee7uqj5d204hy728jq5elralke9ma,2022-03-13 07:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,AAB1A6628E72FF952BF997C710F6ADEBCFA6D2347C48129D4B133BEED5E796F9
55,provide_liquidity,100.69999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,3.006594,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,16.91449,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-13 07:30:32.035000,1,terra1x65nf9y49q0kuws2z0lus0qvh683nurjkssux7,2022-03-13 07:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,16CE2A268960F183B4C27CD12FE03DFA9FE43CE42B288061BDD3C3EEFCDBB88E
56,provide_liquidity,652.836168,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,4.93,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,55.021036,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,,,,2022-03-13 07:42:21.107000,1,terra1a0vhpxlsldrcqxhp5au0tw53qz5nnap8htnc95,2022-03-13 07:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,3A5438F22FEB956B440CC98FAC5B8DDFFF164EF2E35FEFA09F45C7304641D361
57,provide_liquidity,50.56,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1.478477,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,8.401859,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-14 08:10:59.815000,1,terra1lxeqtx3p3d9cg70c8r9mgfsd4h254j6rykgg7m,2022-03-14 08:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,B8DAA35259AEF3A40C37BDE5EBD70C4B0B003A4AB6D16BC59D3964E2AD7223CF
58,send,17.560373,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,106.837524,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,3.058482,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,17.560373,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-15 05:11:13.605000,1,terra1yyf9qjgzx3gqect2gancu0fz9dcgekwkrft5kn,2022-03-15 05:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,685CC41E9592D5B81AB4061DA911EB7C329439C239CF1D07EFA2C5110914D359
59,send,157.805112,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,953.729992,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,27.668748,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,157.805112,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-15 08:32:29.049000,1,terra14fse5wn9w5c2ltn0jjctsul3rpreuxyn49h4lp,2022-03-15 08:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,37BA3AAC43082C57C75CE16B83F750832F69F1B5463FF461778D3944AD6F4250
60,provide_liquidity,71.73,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1.9937939999999998,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,11.619582,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-14 16:03:59.809000,1,terra1x247cx3pgasqd0gjmyha45m9f55s60ymy7kpdk,2022-03-14 16:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,F4709690FB741F838AEA45289EC6C1E003E57CB57E3FB4DD16FB49FABEDA2F5B
61,provide_liquidity,73.26,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2.044032,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,11.88984,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-14 16:37:19.847000,1,terra15zzmhl45kxq738deu47t0ke0u5al852vqya8r2,2022-03-14 16:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,C4F81A9B379167428EF7A5B9EFBF7D4EEEA2DE40838C278C80945F970FDCD5CF
62,send,57.85615,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,359.862641,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,9.852704,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,57.85615,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-14 15:56:02.649000,1,terra1wv9euyze287x97hlwqkwchfy63a2mxurx80045,2022-03-14 15:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,C214EFABE4E939D0B8F0E4A182348DB759F88CD78078C91E6BD25F4BB09294CB
63,provide_liquidity,71.989983,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1.981793,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,11.603865,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 01:36:20.501000,1,terra1su9eezuavy8g9meurwns94236en6aug8mqymwe,2022-03-15 01:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,16BEE9E83EFE49FF64C72989763FE53D9B3085307AFAA769C4FF2AC1965643E5
64,provide_liquidity,2282.029998,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,63.297863,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,369.184627,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 01:11:45.492000,1,terra1madruer5vgvgef47ymdzz7l5uql8chmurwz0c5,2022-03-15 01:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E3192833C49FFF4DE6CC2E0F2A13EB10560851A4693B925CA9FB691BE21614D2
65,provide_liquidity,155.479967,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,4.508949,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,25.720956,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 10:04:03.574000,1,terra193k9f389sx58hxrx0jw05y44r7zlxq4lsu6n7s,2022-03-15 10:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,29B19A153C70A3407767EEC3E22A0334504DE3CA8170D985F629CAF228D7B065
66,provide_liquidity,3516.73,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,102.904224,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,584.380339,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-15 12:08:52.270000,1,terra12u4m464cw34ntz7479yhd3kgtleg43l6ku0jnt,2022-03-15 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,B199A83E95B4F94FC25DBCF01BC2189CE7DD87AF6533B50975762144625629CF
67,send,32.608456,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,194.491611,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,5.785541,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,32.608456,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-13 05:06:29.415000,1,terra1fshg059whct2pycs9sk9kwte93hg4g2z222gmu,2022-03-13 05:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,42D494D38D8F7A948CFE3973F77BED858CBADD962DA786A109BD1A3D59005720
68,send,5.314093,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,31.68978,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,0.9430259999999999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,5.314093,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-13 05:41:11.749000,1,terra1748usx00fnjy3zcx9gl2935ltrgwvvzvr2a3r4,2022-03-13 05:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,5F223CE7CC7616E311906E28F360D0F339F92F8EB7CCD8CA658107ADED5097CA
69,send,1032.986602,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,12232.06129,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,92.740197,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,1032.986602,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-13 05:37:21.389000,1,terra1ck2n5hw8l03t79j5a4s2mrxs7qsx889g09sfr2,2022-03-13 05:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,17A785D249B5656D95C5B7FECE2DEE03F5FCE2E49147037532AA5108A64AFC95
70,provide_liquidity,6591.294921,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,50.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,556.777684,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,,,,2022-03-13 05:01:38.756000,1,terra1uyz560jdlsqayjdrplzn5euy5ntv5s5lu5wl96,2022-03-13 05:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,BE218F5687353549B610E3F87D25DF6A38A878F94A71A7A40F3CC2DDEDCB737A
71,send,9.886855,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,58.958569,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,1.754502,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,9.886855,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-13 05:39:35.629000,1,terra12zrlw7tpk00kd6ydx5m4x0v8lu87k6urec5l6c,2022-03-13 05:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,8521DAAC556C02A28BC5A9745A571C83325445FC76D0B8CEB78C3C5232ED4AE4
