,ask_asset,block_timestamp,event_index,from_,msg_index,offer_amount,offer_asset,price,return_amount,sender,to_,tx_id
107,,2022-02-19 23:10:21.839,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,E5C4847303586A26E7495789A6D5E017771DBB32A9E247CFC5FDE617534B8E31
108,PRISM,2022-02-19 23:37:15.531,3,,1,1.975393,LUNA,0.006904000367,286.122957,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,8F576CD36D8E8E3A9739AADCEE3CE97762A09D6372E17DE0A7FBA5C65825BD67
109,yLUNA,2022-02-19 22:43:51.022,1,,0,4906.821822,PRISM,110.789839261,44.289457,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,8A8250533363DEF2304AE26B95A5FFA36FE099C21771750BCC6BA5F041924A2B
110,yLUNA,2022-02-19 22:35:37.789,1,,0,3243.527253,PRISM,110.283371413,29.410846,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,3A3910D8C25FE3EA4A8E204030FB4983297A433437E7596F80F928B31CF66E4B
111,UST,2022-02-19 23:40:25.278,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,286.250743,PRISM,2.862307526,100.006984,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,4B0AD0219FE590368879EA54A5B9E1319E3071D39DF95E1531C901CFC73085D0
112,,2022-02-19 22:35:24.803,3,,0,,,,,terra1yp0trzwl5vn2acz8d3u465n5mrjfu70qsvx7ck,,AF033B2E63C11017B4EF6A530E869FAA324E1B4FBA1F1A61AE3C0D9A0270EC8A
113,,2022-02-19 23:07:03.874,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,016884AE2B4054E060BE24344933F3E2D197B336B8AE2F1E5CA06F1A24146D92
114,UST,2022-02-19 23:35:24.926,3,terra12pf3yz9uwkl9wdw0cxp5wquqdccxhkjfyxuaak,1,48047.386301,PRISM,2.857506386,16814.445817,terra12pf3yz9uwkl9wdw0cxp5wquqdccxhkjfyxuaak,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,148F535531139793CBC45EA447D3B14FEEC0C63D1BCD3C2F97D30090BD70ABF1
115,PRISM,2022-02-19 23:35:43.528,1,,4,36.395345,yLUNA,0.009219953909,3947.454115,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,,E6DF7D89EF2025640A96DD83BBFF0C4F6CEED6196BA5073242F58065DE5EF291
116,PRISM,2022-02-19 23:40:25.278,3,,1,1.9774479999999999,LUNA,0.006908097353,286.250743,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,4B0AD0219FE590368879EA54A5B9E1319E3071D39DF95E1531C901CFC73085D0
117,pLUNA,2022-02-19 22:37:26.169,1,,1,1152.315749,PRISM,38.257340027,30.120122,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,37CA53BCCCE68C1467E039EF1045A2E0092F29AB530D65C07444674C24B1173C
118,,2022-02-19 23:25:37.195,3,,0,,,,,terra13mwm2j7w8fwhr6xdza87232a9znu2j7f35wdzu,,F3E8C881D6B319286C4F8A1C4BA6B1056F9372DBEA10763CD39CFCD1AE88CF54
119,yLUNA,2022-02-19 22:37:26.169,1,,0,3328.340695,PRISM,110.502231531,30.120122,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,37CA53BCCCE68C1467E039EF1045A2E0092F29AB530D65C07444674C24B1173C
120,pLUNA,2022-02-19 22:35:37.789,1,,1,1124.737848,PRISM,38.242281368,29.410846,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,3A3910D8C25FE3EA4A8E204030FB4983297A433437E7596F80F928B31CF66E4B
121,,2022-02-19 23:08:15.118,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,6CE7022071915B34641A9EEBF19F2586B944629B121CE9AEE127E74A9B39DECD
122,,2022-02-19 23:11:18.501,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,207B6406A56D3087DBDACDBE05A7ABC9E10AC38B4BFC0C1765D4839AA9E0E18B
123,UST,2022-02-19 23:37:29.266,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,286.140954,PRISM,2.859209607,100.076942,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,7B07D1D169C208E58A9A3EBF0D5CF2C28550462DDB420B8351EF2091E5E85D11
124,UST,2022-02-19 23:08:47.227,3,terra1djkwwpgevx42h8j7zwtgtvy2zcd2z345n5kuhn,1,144.769723,PRISM,3.057535442,47.348502,terra1djkwwpgevx42h8j7zwtgtvy2zcd2z345n5kuhn,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,788658277A6BF80EE3A2C125787E2FDB6B630034A189738CF7624CD279F0BC8A
125,UST,2022-02-19 23:37:42.465,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,286.063589,PRISM,2.859499268,100.039749,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,C8DCD54848910E0CDF653A57EC45EBFAC3A0EDA7FB7E6FB872CDCBDE5D3DF380
126,xPRISM,2022-02-19 22:15:51.980,1,,0,55.071923,PRISM,0.9799280832,56.199964,terra1fdarhqqed3xwq8cnkqexeegrahke5r276levsf,,74B0285CA244970DB117F168E2F704125B423172DA5F2E1F38F47563BF7DF8B7
127,,2022-02-19 23:36:17.087,3,,0,,,,,terra1l5lhlwzlkvzy4zxqd3v9w889nrdylmuaslzej0,,1EAD1545302CD871C19282E9E483AA2AFF796A347552C8C888179EFFB7ECD70B
128,,2022-02-19 23:10:46.998,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,869DEADA2125F9A48316D791AD40865187DA5FEE04DAF85EBCAF6A243B6B2F4A
129,,2022-02-19 23:42:46.943,3,,0,,,,,terra182s3rj7umf4amcq7k4e0gn9l0v4t9u2avrmc6j,,A34D085A651FE94052B4B516611A2CEE41C6A23F76E1F33DCF38433C64711CB3
130,,2022-02-19 23:09:04.512,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,C832BC803AF786C245F5A5296E42125D9F57CFBE5474BD7CBC8261A7C239A7A4
131,,2022-02-19 23:24:43.988,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,9B1A4DE42CF828CEF28ED06243BD0E8AD95538D11AE5A979F11157EF4F542147
132,,2022-02-19 23:23:52.390,1,,0,,,,,terra1jqc88enkja3ys29z27juae9gp8tce78a9l86t6,,C25B9AC935705C79354BD32DC6BEA0161D16802B403EEF95C5582411535A1E32
133,yLUNA,2022-02-19 22:34:45.091,1,,1,3912.500857,PRISM,109.735731091,35.653846,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,,7786A514F3049B0EBB649CF30BA589E934ADBF71C9783412DC3F03843BD0BED8
134,,2022-02-19 23:23:33.631,1,,0,,,,,terra1tx3jqg3dgds26d5c6elfau2k5lr9rjpme6hm2x,,8219CE7CC7DB4A35DC4495B4FF2B6CEF896A5AC9DFE3C4F069D9F10865042D94
135,PRISM,2022-02-19 22:36:09.113,1,,0,12.851895,pLUNA,0.02630161519,488.6352,terra19z5u6hj0jcpdv7mh5jskgjzns9umne62l2u7sf,,758C219E9AEF9475B4E32F2C6460F4CC2F1162199797104B64EB721890B4ED76
136,UST,2022-02-19 23:10:02.297,3,terra1djkwwpgevx42h8j7zwtgtvy2zcd2z345n5kuhn,1,138.134092,PRISM,3.0557071,45.205279,terra1djkwwpgevx42h8j7zwtgtvy2zcd2z345n5kuhn,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,BEEA099EE5FA5CC04829A9AAD7DFE93BAF31E3E288329EBF1E92A4DF55CBF98F
137,pLUNA,2022-02-19 22:34:18.824,1,,0,1340.371178,PRISM,38.064813526,35.212866,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,,C3650C4253A9B4EDC07D1ADC39F61147E840EACADCC85788CBDDF2C69DF1DA56
138,,2022-02-19 22:35:18.362,3,,0,,,,,terra1n22emhayrcrns0y60npdyadyu3yj059nqwzavu,,32266EF813703A67F06BB666B50831CBF0B7455E3F6255F8E98CD0B957193788
139,,2022-02-19 22:34:38.640,3,,0,,,,,terra1x63hzg6zjnpcqm6kg8czkh69ensu69u3ycaew6,,4F9FC867E42330B9DABD78C2D146BD008FFB9928C13EE86ABE825F9337681E49
140,,2022-02-19 23:09:30.682,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,3AE4B28697F54B01E09ACC8E70AA00428ABBD7CAD738C2CA7948AFFCE38D9581
141,,2022-02-19 22:33:59.522,3,,0,,,,,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,,84E4039E7B62F5F915486BAD799269EA04FAEBE436E58CDAF444758A5A82F398
142,,2022-02-19 22:34:25.116,3,,0,,,,,terra167yajzyme0hhqrnylcuz0vwx6azgsjm2h4ch58,,A76F7CE08F82483D0180CCE93205E4F99BE9328D2A9CF8AFC37433F321E5ABAB
143,PRISM,2022-02-19 23:37:29.266,3,,1,1.975385,LUNA,0.006903538177,286.140954,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,7B07D1D169C208E58A9A3EBF0D5CF2C28550462DDB420B8351EF2091E5E85D11
144,,2022-02-19 23:25:43.373,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,914942E27E9FC68129681FF3CEEE794049BD334C3028C63FFC49A56D540B019B
145,PRISM,2022-02-19 23:40:12.121,3,,1,1.977453,LUNA,0.006907178414,286.28955,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,8FF1B2C785C9227CB1D1140C83CF169D47F7B29FA74C81696C2C92AC67F9DD79
146,UST,2022-02-19 23:15:18.589,3,terra1djkwwpgevx42h8j7zwtgtvy2zcd2z345n5kuhn,1,132.311788,PRISM,3.049318669,43.390607,terra1djkwwpgevx42h8j7zwtgtvy2zcd2z345n5kuhn,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,F7F766BA2D55F35C32650A1350A6B88D8A54440F7DF6992F5E8C63099B0306BD
147,xPRISM,2022-02-19 23:25:05.463,1,,0,518.058018,PRISM,0.9798558747,528.708386,terra1tx3jqg3dgds26d5c6elfau2k5lr9rjpme6hm2x,,5534AD1107C78A1D87D464D24BCCBA52FA3F59AC71C3E333733DFBA106A03DDE
148,,2022-02-19 23:21:21.512,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,65B52BFA453536A85D7F4CC2B68CD0646DB7561768887C6C36F23BCB6B1B3852
149,PRISM,2022-02-19 23:37:48.707,3,,1,1.975372,LUNA,0.006906291601,286.024992,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,38A4DD66A92DEF02922B9BE71285DD9F03139E9371451DF85A6C4E391C5E2873
150,,2022-02-19 23:20:49.056,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,BB103D549DC5A18A03A4F58854EA8893C34B1BBBC5E39A47F90770D171B9C9BD
151,UST,2022-02-19 23:37:48.707,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,286.024992,PRISM,2.859644047,100.021187,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,38A4DD66A92DEF02922B9BE71285DD9F03139E9371451DF85A6C4E391C5E2873
152,,2022-02-19 23:27:52.306,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,CAF3F60A8C534A6859B946E9B807132EA4EC925661FD72073C3370A9DD78ABC8
153,,2022-02-19 23:26:02.615,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,C5AAD83B49752AEE8FB31D26744605C8C3C5464229EA8F27D58807011CF8113E
154,UST,2022-02-19 23:25:05.463,3,terra1jqc88enkja3ys29z27juae9gp8tce78a9l86t6,0,801.796934,PRISM,3.024152902,265.131083,terra1jqc88enkja3ys29z27juae9gp8tce78a9l86t6,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,AE8D6C2B1EEE94169EDE8171D80219317EA2F0FC72F30FCB84048E4206FAA79B
155,,2022-02-19 23:27:21.119,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,5564379FD0AC5C02B26AEAB67BE80DA972E5457E1BDCFFC7406C6CCD0D80D99E
156,,2022-02-19 23:21:21.512,1,,0,,,,,terra1tx3jqg3dgds26d5c6elfau2k5lr9rjpme6hm2x,,BBABDF1DCEC39DB580A443A08C345F8F84E352D6E06EC2D9961877FD777C4855
157,UST,2022-02-19 23:36:56.563,3,terra1lykfk0hg5vnuyna9vgldu2t98etwda8dmfzq4c,2,957.958924,PRISM,2.858460435,335.131077,terra1lykfk0hg5vnuyna9vgldu2t98etwda8dmfzq4c,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,FA884719134874FDE92F38A202DE315DEF2D75ECD5F31FD99A54BF705E03599C
158,UST,2022-02-19 23:37:55.071,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,285.986257,PRISM,2.859788816,100.002579,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,87E45F8BA9854E9FE1E78FF6169FDE629548D066DBD086B89FCA29DA58339F8C
159,PRISM,2022-02-19 23:37:55.071,3,,1,1.9753669999999999,LUNA,0.006892155641,286.61091,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,87E45F8BA9854E9FE1E78FF6169FDE629548D066DBD086B89FCA29DA58339F8C
160,,2022-02-19 23:27:52.306,1,,0,,,,,terra1ete4rch870nnyg8acje37mq7tjk4dhp3pmh7p9,,9300D6353248C51F577CF8EA4352789363EA1C02595FA5F0C8189AB8BC6DC8C8
161,UST,2022-02-19 11:32:57.558,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,293.552413,PRISM,2.933197107,100.079334,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,7ED5A99B13DC744E41E61866DAA902A0FDA0DC389D6FEFE7D69C7CBC52979EBB
162,PRISM,2022-02-19 11:33:30.385,3,,1,1.9633669999999999,LUNA,0.0066897445719999995,293.489083,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,AB781EAB7FE14A34AB803D0894D16C09C45940395D5F56379F536BC55739674A
163,PRISM,2022-02-19 08:55:26.027,3,,1,1.929455,LUNA,0.006664561958,289.50965,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,290015B9426BB2EF03CF516D07237C178DB5E80AE2EF754A512E3200634976BB
164,PRISM,2022-02-19 08:55:19.823,3,,1,1.929459,LUNA,0.0066636858629999995,289.548313,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,7533CA20C1563E803D7B8F70C991BC53CE5AF00C5C033EA1EFC9A954B821BE6C
165,UST,2022-02-19 07:36:33.380,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,288.668562,PRISM,2.884064409,100.090886,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,BB216970032B96544B763CC812CE68868B667236CE3567EC00A19C3B4C78F7F5
166,UST,2022-02-19 07:36:20.786,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,288.706817,PRISM,2.883917605,100.109246,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,C32164F8EA68E8F1FB9DEF8B85A29A8BFD4DCA3A90CE16EAD0B91CA9255F924B
167,PRISM,2022-02-19 07:09:12.651,3,,1,1.905345,LUNA,0.006604770135,288.480138,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,0A18C6B30306735B64E5A1034B9DB6CEB76C85AC68DFB2AEDAC5D0242EBB2586
168,UST,2022-02-19 07:50:20.694,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,288.535682,PRISM,2.884907813,100.015564,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,E17F7CB05EC8106E00A7837AAB24E5A16DC4D1C17A5D98F7AE5598DFF0E0CE57
169,UST,2022-02-19 07:18:19.998,3,terra1rsxencyef7y39tvc2l5aag0qmdsh8ujz97eec3,0,106.304379,PRISM,2.884548204,36.853043,terra1rsxencyef7y39tvc2l5aag0qmdsh8ujz97eec3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,CCC7C04A8DBB8730C3BFDCBD4339B9EF7CA6088361C458867D0F7282C4FC80C4
170,PRISM,2022-02-19 07:15:12.238,3,,1,1.9052319999999998,LUNA,0.0066048194579999995,288.460875,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,E3338E5D53AB6DE6204485AEF3E3B898069579257F19FE89A7DDEF9624307EBA
171,,2022-02-19 03:07:35.827,1,,0,,,,,terra124yllatpjcn8v8zpsg6r4mcl8skqgnqfvqn8ts,,5202909F6BE14996804FC58433747F0A815947C8C9814D5D326265DC68348AD7
172,UST,2022-02-19 03:24:13.635,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,295.11938,PRISM,2.9510938170000003,100.003388,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,6599961DDF35632AC024E72973B41832AE7BA3FAFDAC71E8099D8D9D8EE25758
173,PRISM,2022-02-19 03:24:13.635,3,,1,1.935104,LUNA,0.006557021094,295.11938,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,6599961DDF35632AC024E72973B41832AE7BA3FAFDAC71E8099D8D9D8EE25758
174,,2022-02-19 03:24:19.906,3,,0,,,,,terra1fgef888tuj3g8tmpxp4klvthq4eqk8a2yw7vsw,,748342A1DD2D584426C223DBB441F97304ED395270EF9C1F45131F882FFAE051
175,,2022-02-18 18:52:19.793,3,,0,,,,,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,,0450044783C32F21B54D4368F7366759235E949E3F7E25C0ABAFBACE0626254E
176,,2022-02-18 18:53:26.135,3,,0,,,,,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,,D5E8ABE5C4BC3A49A18F34DBA244EE16210C9A8335BCEEDE1CEA9F00FBBB44A0
177,,2022-02-18 19:13:26.150,3,,0,,,,,terra1ulv2rjfelzgdsedfsn90rhz878aclejyxl7syk,,6EA1E55A4660E68109D412382A4CBE4B024938A18B42B13C8807C8A5B429A830
178,,2022-02-18 18:52:19.793,3,,0,,,,,terra13mcelfy379qxg72prmaya5xcdfmmu85ysdy09j,,0CE1126669194262B3C6006B8888556D8335177BDDCF1DEB4A76124AE8D26BCB
179,,2022-02-18 18:53:06.315,3,,0,,,,,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,,817C661D0E419F7AD8458958FE79BD1BECD1AA45EE64204DF1F29478DC90E45E
180,pLUNA,2022-02-18 18:53:52.117,1,,1,3649.653899,PRISM,41.327637298,88.310248,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,3BD77BE6F90298E4E9D331809FD81E624BC4269A3F8D20785D22566092FECA5F
181,,2022-02-18 18:35:47.768,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,C4A46AF58C62A76479275EFF7430EAB7334B0F9FF123DDD5A3194353689B3C17
182,PRISM,2022-02-18 17:56:16.242,3,,0,5.07355,LUNA,0.006375309408,795.812356,terra1lykfk0hg5vnuyna9vgldu2t98etwda8dmfzq4c,,F38A6E2B5660319110FD3AEA0DCCB3603020C27D1D4BC177AE7429D559A9C6ED
183,UST,2022-02-18 17:39:48.374,3,terra10uff6wdh9fz59j2surjf3mmmn0q2k2rcuzufwz,0,790.556273,PRISM,3.124367135,253.02925,terra10uff6wdh9fz59j2surjf3mmmn0q2k2rcuzufwz,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,5C7265324C890DE4B2ECEC0BB739601DEA4A588C90A1691E734F239C2B56271A
184,PRISM,2022-02-18 17:58:40.554,3,,0,6.039838,LUNA,0.006377836564,947.004198,terra1lykfk0hg5vnuyna9vgldu2t98etwda8dmfzq4c,,85D733B34B999AC4D013AC26399429A4ECE01E157CD631C549CE50D63FD815EF
185,UST,2022-02-18 18:00:57.625,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,308.628203,PRISM,3.085363332,100.029776,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,CCA7DB32CF8E39C93502BD8EF0F4702AC7A58D8BEF672B4413FEE31D43DD919F
186,UST,2022-02-18 18:01:10.020,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,308.545314,PRISM,3.085364343,100.002878,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,69610664E0B400C495DE82DD6AF88A14C78F61AFBDFE79709C67DD06FB704C0E
187,,2022-02-18 18:05:20.004,3,,0,,,,,terra1fgef888tuj3g8tmpxp4klvthq4eqk8a2yw7vsw,,5927C507C5157A1510CF01ACCBA7389AB9253C920B69DA91AE0F27BDA9BD52A8
188,PRISM,2022-02-18 17:40:42.810,1,,0,3.103135,pLUNA,0.024156787309999997,128.4581,terra1su9eezuavy8g9meurwns94236en6aug8mqymwe,,EF5FE14DA8F796077F6161D082C6A6236DC2CB115FABB82F0A010B5528D0F4C2
189,yLUNA,2022-02-18 21:40:59.660,1,,0,667.627679,PRISM,111.126888962,6.007796,terra1gf8mqpyelqccp45q5vk4fajjuwsj4nz3uzlty4,,1D0BD180F84F5D8BA32E082F560B7FFAE6B6D4944567E5E4B22B7776D1F4B109
190,,2022-02-18 21:54:07.719,3,,0,,,,,terra1gpqalumaqz97h0nqyqtxf85cwte37l6hps03mt,,E03668360C9196E04BFBAEE70F401A8A3440984BA063F61890A3B138FE4ED883
191,xPRISM,2022-02-18 18:57:42.330,1,,0,5525.756785,PRISM,0.9893382065,5585.306166,terra1fjquyucxhek7ut7h596mwcrhfllyr8mvurfpmx,,5FF98434C57ECE3E1249434FB1F28103CDB35EC6844939679AACADA2AF57D25A
192,xPRISM,2022-02-18 18:57:42.330,1,,0,5525.756785,PRISM,0.9893382065,5585.306166,,,5FF98434C57ECE3E1249434FB1F28103CDB35EC6844939679AACADA2AF57D25A
193,,2022-02-18 18:52:53.866,3,,0,,,,,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,,BB867570BCFA091CCAE7052DADD0E8CC57B851158775E10D93A605448A094711
194,,2022-02-18 18:52:07.222,3,,0,,,,,terra10kmh4m6wrgg9mqdavtx2pqc7efqdfk3s5kr4sx,,780D46AEA74CD7809BAC9A0FAD15DFCC74E4BC704ED67ECA9DAFCFA0E0B4F278
195,PRISM,2022-02-18 18:48:06.571,3,,0,6.094908,LUNA,0.006479709219,940.614431,terra1lykfk0hg5vnuyna9vgldu2t98etwda8dmfzq4c,,E9B14D440BF831A60500A9329902A16FDA969167F375F397F0B623196300CE0F
196,yLUNA,2022-02-18 19:19:04.946,1,,0,20000.0,PRISM,110.280571584,181.355607,terra1dnnj0hy4wqtnhulzj69ld2ua8jah0eques3pvg,,638A319C4FFBA546E2DC6272ACDC6767F6F0678EA04967C14119A05654646E82
197,yLUNA,2022-02-18 19:19:04.946,1,,0,20000.0,PRISM,110.280571584,181.355607,,,638A319C4FFBA546E2DC6272ACDC6767F6F0678EA04967C14119A05654646E82
198,PRISM,2022-02-18 20:13:44.429,1,,0,5000.0,xPRISM,1.013035576,4935.660818,terra1as8j8qhexvsc3sy0gxrfajuuggwar45chfhqwn,,9FA3CB286323424896B9242715EDBAF0E4018BAFE9619DA89440785DC0EAD34B
199,,2022-02-18 14:46:37.263,3,,0,,,,,terra1x7hvemcjwf23tsewwekg0n983d6nnxldp3leer,,480145DB419DD6CE047B2D059D8C439C10FCB25E33860348D2BD691940F26491
200,,2022-02-18 14:54:39.965,3,,0,,,,,terra1p06k6qj9wvrqmha7ghhefdr7lh3lx5dacw6jh9,,04E04C0FBD81759B544A7F3AEA71EF0E2CE2F37122E197DE05829DDC606E52B5
201,PRISM,2022-02-18 14:41:18.104,3,,1,2.010293,LUNA,0.006582328312,305.407586,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,5DA512BC85F87D1725783696E50F08ADC1E7328079A4ED54897CDBE758520F48
202,PRISM,2022-02-18 15:33:48.888,3,,1,2.023543,LUNA,0.006420832743,315.152735,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,A16CD05B67CEC20ECD781F9F955DCC0B5814F8A84583003324F69133E7A407F6
203,PRISM,2022-02-18 14:42:49.212,1,,2,21.138441,pLUNA,0.02517915153,839.521577,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,,DABA7836C489E121B990F77A3066CDFE3D12B8B2E365ADB9B06B5F6B944FF384
204,PRISM,2022-02-18 15:40:52.910,1,,3,55.747669,yLUNA,0.008506137601,6553.816975,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,449174AD24C5B7568B2D810D551293A87601CE0791E2B616C9566BD8A28F74A3
205,,2022-02-18 15:16:09.820,1,,0,,,,,terra17m7wf3w6qehfjz4f6lz6arpjz8jnn4m4r2rkxa,,48BAA4CA69A9D4BEEBB32F663051E004BDD220B5C90E7786BE5AB0A23AACD3FC
206,yLUNA,2022-02-18 15:12:36.725,1,,1,3732.301775,PRISM,114.765368845,32.52115,terra1kqtavayga96he2ppspkf6exn964dmxtl89q4kj,,F7C43519935037DF86CBE2169895BB7C8FEB0F6D69DF79AE6D5EB893D9F206F2
207,PRISM,2022-02-18 15:41:52.337,1,,3,28.891298,yLUNA,0.00854203747,3382.249036,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,904523DC130D404A457B55186A6ED40DAB26DF28F80DFA1C8518C1EA771EF908
208,,2022-02-18 09:37:16.869,1,,0,,,,,terra1kmhpjxa3kmftp6k0yedm00crfedlem0x5xddnr,,6663DE3BA2AD0184FDC814DBCEE61B1FE9F4D5B51EAA4F1EC6368C2CA63B2A62
209,,2022-02-18 09:38:27.956,3,,0,,,,,terra1kmhpjxa3kmftp6k0yedm00crfedlem0x5xddnr,,BE18F65185575D8591EAA78C1A43D2686DD144FD360C728DC628C128DF25C922
210,PRISM,2022-02-18 09:04:28.489,3,,0,2.0,LUNA,0.0065299319169999995,306.281907,terra1kvqhw70sx8fs2du3m4w90xdlh9lh8u5help8wm,,8278D44676C29BB6F87A638B848474191DBD70C4AE7B97F1A5689CF29951CC14
211,,2022-02-18 09:28:07.645,3,,0,,,,,terra1drkqz02e7755ll95tu309zgeverghx5nvyxgqn,,0C0C0C8E1D561941F25744D342D2D245E25D9C8D5D90432F0716A131E52031CE
